showid,uniqueid,songid,set,position,transition,isreprise,isjam,isjamchart,jamchart_description,tracktime,gap,is_original,soundcheck,footnote,exclude
1252957959,48690,542,1,9,1,0,0,0,,,2,1,,,0
1252957959,48691,215,1,10,2,0,0,0,,,4,1,,,0
1252957959,48692,108,1,11,4,0,0,0,,,4,1,,,0
1252957959,48693,613,2,12,2,0,0,0,,,260,0,,,0
1252957959,48694,148,2,13,3,0,0,1,"Awesome, multi-faceted improvisation that doesn't sound remotely like ""Bowie"" until the final 3 minutes. Includes multiple teases and ""Bowie"" -> ""Johnny B. Goode"" -> ""Bowie"" in the jam. ",,4,1,,,0
1252957959,48695,315,2,14,3,0,0,1,"-&gt; in from &quot;DB.&quot; A spirited rendition, only the second ever, springs out suddenly in the middle of a monster &quot;Bowie.&quot; -&gt; back to &quot;DB.&quot;",,13,0,,,0
1252957959,48696,148,2,15,1,0,0,1,"-> in from ""Johnny B. Goode."" Returns to ""Bowie"" for some more far-ranging exploration in the epic version.",,0,1,,,0
1252957959,48697,8,2,16,2,0,0,1,"At about 6:15, the jam section starts to get a bit beyond the conventional ""Bag."" ",,3,1,,,0
1252957959,48698,586,2,17,2,0,0,0,,,3,1,,Aborted.,0
1252957959,48699,58,2,18,1,0,0,0,,,35,1,,,0
1252957959,48700,6,2,19,2,0,0,0,,,4,0,,,0
1252957959,48701,440,2,20,1,0,0,0,,,3,1,,,0
1252957959,48702,603,2,21,5,0,0,0,,,3,1,,,0
1252957959,48703,508,e,22,1,0,0,0,,,4,1,,,0
1252957959,48704,24,e,23,6,0,0,0,,,3,0,,,0
1252962819,20918,318,1,1,6,0,0,0,,,0,1,,The Late Show Band and Dave Grippo on saxophone.,1
1252963616,20919,683,1,1,1,0,0,0,,,89,1,"Funky Bitch (one and a half times), Jam, The Fog That Surrounds",,0
1252963616,20920,462,1,2,2,0,0,0,,,2,1,"Funky Bitch (one and a half times), Jam, The Fog That Surrounds",,0
1252963616,20921,215,1,3,1,0,0,0,,,1,1,"Funky Bitch (one and a half times), Jam, The Fog That Surrounds",,0
1252963616,20922,307,1,4,2,0,0,0,,,1,1,"Funky Bitch (one and a half times), Jam, The Fog That Surrounds",,0
1252963616,20923,276,1,5,1,0,0,0,,,2,1,"Funky Bitch (one and a half times), Jam, The Fog That Surrounds",Fish on trombone.,0
1252963616,20924,210,1,6,1,0,0,0,,,968,1,"Funky Bitch (one and a half times), Jam, The Fog That Surrounds",Debut.,0
1252963616,20925,542,1,7,1,0,0,0,,,1,1,"Funky Bitch (one and a half times), Jam, The Fog That Surrounds",,0
1252963616,20926,110,1,8,1,0,0,0,,,3,1,"Funky Bitch (one and a half times), Jam, The Fog That Surrounds",,0
1252963616,20927,603,1,9,4,0,0,0,,,1,1,"Funky Bitch (one and a half times), Jam, The Fog That Surrounds",,0
1252963616,20928,106,2,10,1,0,0,0,,,970,1,"Funky Bitch (one and a half times), Jam, The Fog That Surrounds",Debut.,0
1252963616,20929,8,2,11,1,0,0,0,,,1,1,"Funky Bitch (one and a half times), Jam, The Fog That Surrounds",,0
1252963616,20930,148,2,12,1,0,0,0,,,1,1,"Funky Bitch (one and a half times), Jam, The Fog That Surrounds",,0
1252963616,20931,64,2,13,1,0,0,0,,,970,1,"Funky Bitch (one and a half times), Jam, The Fog That Surrounds",Debut.,0
1252963616,20932,321,2,14,1,0,0,0,,,974,1,"Funky Bitch (one and a half times), Jam, The Fog That Surrounds",Debut.,0
1252963616,20933,250,2,15,1,0,0,1,"The jam veers into different territory at 8:45 as the customary ""Hood"" harmonics are upended by a shift to minor mode. Returns to normal ""Hood"" after 10:30, building to a nice peak which gradually fades with no closing refrain.",,3,1,"Funky Bitch (one and a half times), Jam, The Fog That Surrounds",Unfinished.,0
1252963616,20934,255,2,16,1,0,0,0,,,974,0,"Funky Bitch (one and a half times), Jam, The Fog That Surrounds",Phish debut.,0
1252963616,20935,6,2,17,5,0,0,0,,,1,0,"Funky Bitch (one and a half times), Jam, The Fog That Surrounds",,0
1252963616,20936,440,e,18,6,0,0,1,"Mike and Trey highlight this excellent, fun, rocking and well played version. It's mostly straightforward, but high quality fare nonetheless. Try 9/27/91 for another terrific non-exploratory version, separated by 4 years to the day.",,1,1,"Funky Bitch (one and a half times), Jam, The Fog That Surrounds",,0
1252964690,52198,106,1,1,1,0,0,0,,,1,1,"Gumbo, All Things Reconsidered, Mound, The Fog That Surrounds, Hello My Baby",,0
1252964690,52199,479,1,2,1,0,0,0,,,3,1,"Gumbo, All Things Reconsidered, Mound, The Fog That Surrounds, Hello My Baby",,0
1252964690,52200,64,1,3,1,0,0,0,,,1,1,"Gumbo, All Things Reconsidered, Mound, The Fog That Surrounds, Hello My Baby",,0
1252964690,52201,490,1,4,1,0,0,0,,,3,1,"Gumbo, All Things Reconsidered, Mound, The Fog That Surrounds, Hello My Baby",,0
1252964690,52202,538,1,5,1,0,0,0,,,4,1,"Gumbo, All Things Reconsidered, Mound, The Fog That Surrounds, Hello My Baby",,0
1252964690,52203,195,1,6,3,0,0,0,,,5,1,"Gumbo, All Things Reconsidered, Mound, The Fog That Surrounds, Hello My Baby",Trey sang verses through megaphone.,0
1252964690,52204,210,1,7,1,0,0,0,,,1,1,"Gumbo, All Things Reconsidered, Mound, The Fog That Surrounds, Hello My Baby",,0
1252964690,52205,10,1,8,1,0,0,0,,,3,1,"Gumbo, All Things Reconsidered, Mound, The Fog That Surrounds, Hello My Baby",,0
1252964690,52206,512,1,9,4,0,0,0,,,3,1,"Gumbo, All Things Reconsidered, Mound, The Fog That Surrounds, Hello My Baby",,0
1252964690,52207,609,2,10,2,0,0,0,,,4,1,"Gumbo, All Things Reconsidered, Mound, The Fog That Surrounds, Hello My Baby",,0
1252964690,52208,438,2,11,1,0,0,0,,,2,1,"Gumbo, All Things Reconsidered, Mound, The Fog That Surrounds, Hello My Baby",,0
1252964690,52209,170,2,12,1,0,0,0,,,8,0,"Gumbo, All Things Reconsidered, Mound, The Fog That Surrounds, Hello My Baby",,0
1252964690,52210,627,2,13,2,0,0,0,,,3,1,"Gumbo, All Things Reconsidered, Mound, The Fog That Surrounds, Hello My Baby",,0
1252964690,52211,321,2,14,1,0,0,0,,,1,1,"Gumbo, All Things Reconsidered, Mound, The Fog That Surrounds, Hello My Baby",,0
1252964690,52212,24,2,15,1,0,0,0,,,2,0,"Gumbo, All Things Reconsidered, Mound, The Fog That Surrounds, Hello My Baby",,0
1252964690,52213,483,2,16,1,0,0,0,,,3,1,"Gumbo, All Things Reconsidered, Mound, The Fog That Surrounds, Hello My Baby",,0
1252964690,52214,478,2,17,5,0,0,0,,,2,1,"Gumbo, All Things Reconsidered, Mound, The Fog That Surrounds, Hello My Baby",,0
1252964690,52215,199,e,18,6,0,0,0,,,44,0,"Gumbo, All Things Reconsidered, Mound, The Fog That Surrounds, Hello My Baby",,0
1252965826,20955,8,1,1,2,0,0,0,,,2,1,"Jam, Dog Log, Funk Jam > Funky Bitch, Poor Heart",,0
1252965826,20956,525,1,2,2,0,0,0,,,3,1,"Jam, Dog Log, Funk Jam > Funky Bitch, Poor Heart",,0
1252965826,20957,161,1,3,1,0,0,0,,,4,1,"Jam, Dog Log, Funk Jam > Funky Bitch, Poor Heart",,0
1252965826,20958,542,1,4,1,0,0,0,,,2,1,"Jam, Dog Log, Funk Jam > Funky Bitch, Poor Heart",,0
1252965826,20959,106,1,5,1,0,0,0,,,1,1,"Jam, Dog Log, Funk Jam > Funky Bitch, Poor Heart",,0
1252965826,20960,690,1,6,1,0,0,0,,,7,1,"Jam, Dog Log, Funk Jam > Funky Bitch, Poor Heart",,0
1252965826,20961,546,1,7,1,0,0,0,,,8,0,"Jam, Dog Log, Funk Jam > Funky Bitch, Poor Heart",,0
1252965826,20962,545,1,8,4,0,0,0,,,5,1,"Jam, Dog Log, Funk Jam > Funky Bitch, Poor Heart",,0
1252965826,20963,21,2,9,2,0,0,0,,,6,0,"Jam, Dog Log, Funk Jam > Funky Bitch, Poor Heart",,0
1252965826,20964,364,2,10,1,0,0,0,,,3,1,"Jam, Dog Log, Funk Jam > Funky Bitch, Poor Heart",,0
1252965826,20965,215,2,11,1,0,0,0,,,2,1,"Jam, Dog Log, Funk Jam > Funky Bitch, Poor Heart",,0
1252965826,20966,686,2,12,1,0,0,0,,,5,0,"Jam, Dog Log, Funk Jam > Funky Bitch, Poor Heart",,0
1252965826,20967,529,2,13,1,0,0,0,,,5,1,"Jam, Dog Log, Funk Jam > Funky Bitch, Poor Heart",,0
1252965826,20968,64,2,14,1,0,0,0,,,1,1,"Jam, Dog Log, Funk Jam > Funky Bitch, Poor Heart",,0
1252965826,20969,696,2,15,2,0,0,0,,,6,0,"Jam, Dog Log, Funk Jam > Funky Bitch, Poor Heart",,0
1252965826,20970,143,2,16,2,0,0,0,,,970,0,"Jam, Dog Log, Funk Jam > Funky Bitch, Poor Heart",Phish debut.,0
1252965826,20971,696,2,17,1,0,0,0,,,0,0,"Jam, Dog Log, Funk Jam > Funky Bitch, Poor Heart",,0
1252965826,20972,6,2,18,5,0,0,0,,,2,0,"Jam, Dog Log, Funk Jam > Funky Bitch, Poor Heart",,0
1252965826,20973,110,e,19,6,0,0,0,,,2,1,"Jam, Dog Log, Funk Jam > Funky Bitch, Poor Heart",,0
1252965986,52292,397,1,1,1,0,0,0,,,4,1,,,0
1252965986,52293,106,1,2,1,0,0,0,,,1,1,,,0
1252965986,52294,833,1,3,2,0,1,0,,,971,0,,,0
1252965986,52295,455,1,4,1,0,0,1,"> in from the ""White Rabbit Jam,"" perhaps the earliest glimpse at the band attempting to execute ""Reba"" at breakneck speed. After a clean composed section, Trey powers through the version, the playing straightforward and direct until the band slows at 7:40 to create an interesting and controlled passage, akin to ""DEG""-like playing, before breaking for a spirited conclusion (the band once again playing incredibly fast through the whistling section).",,5,1,,,0
1252965986,52296,632,1,5,1,0,0,0,,,6,0,,,0
1252965986,52297,269,1,6,1,0,0,0,,,7,1,,,0
1252965986,52298,478,1,7,1,0,0,1,Good improvisational version with rhythm shifts and great tension.,,2,1,,,0
1252965986,52299,290,1,8,1,0,0,0,,,28,0,,Acoustic.,0
1252965986,52300,483,1,9,4,0,0,0,,,2,1,,,0
1252965986,52301,479,2,10,2,0,0,0,,,2,1,,,0
1252965986,52302,210,2,11,1,0,0,0,,,2,1,,,0
1252965986,52303,297,2,12,2,0,0,0,,,4,1,,,0
1252965986,52304,490,2,13,1,0,0,0,,,2,1,,,0
1252965986,52305,381,2,14,3,0,0,0,,,7,1,,,0
1252965986,52306,321,2,15,1,0,0,0,,,2,1,,,0
1252965986,52307,653,2,16,3,0,0,0,,,7,1,,,0
1252965986,52308,544,2,17,2,0,0,0,,,971,0,,Phish debut.,0
1252965986,52309,696,2,18,2,0,0,0,,,1,0,,,0
1252965986,52310,108,2,19,5,0,0,0,,,4,1,,,0
1252965986,52311,24,e,20,1,0,0,0,,,2,0,,,0
1252965986,52312,235,e,21,6,0,0,0,,,13,0,,,0
1252967186,52496,438,1,1,1,0,0,0,,,3,1,,,0
1252967186,52497,683,1,2,1,0,0,0,,,4,1,,,0
1252967186,52498,462,1,3,1,0,0,0,,,4,1,,,0
1252967186,52499,410,1,4,2,0,1,0,,,972,0,,,0
1252967186,52500,538,1,5,1,0,0,0,,,3,1,,,0
1252967186,52501,10,1,6,1,0,0,0,,,3,1,,,0
1252967186,52502,210,1,7,1,0,0,0,,,1,1,,,0
1252967186,52503,609,1,8,1,0,0,0,,,3,1,,,0
1252967186,52504,562,1,9,2,0,0,0,,,11,1,,,0
1252967186,52505,148,1,10,4,0,0,0,,,4,1,,,0
1252967186,52506,679,2,11,2,0,0,0,,,7,1,,,0
1252967186,52507,106,2,12,1,0,0,0,,,1,1,,,0
1252967186,52508,48,2,13,1,0,0,0,,,11,1,,,0
1252967186,52509,345,2,14,1,0,0,0,,,7,1,,,0
1252967186,52510,508,2,15,2,0,0,1,"Rocking outro turns serene and dreamy, then grows creepy and dissonant, and > to ""Keyboard Army.""",,5,1,,,0
1252967186,52511,321,2,16,1,0,0,0,,,1,1,,,0
1252967186,52512,512,2,17,1,0,0,1,"Near silence at the beginning of the jam, then listen carefully at 4:45 as Fish delicately and musically adds his Electrolux to the mix. The jam then kicks up several notches, and like 6/15/95, Fish seems to up the tempo slightly to add energy and power to this very fine version.",,3,1,,Fish on vacuum.,0
1252967186,52513,255,2,18,1,0,0,0,,,4,0,,,0
1252967186,52514,586,2,19,1,0,0,0,,,5,1,,,0
1252967186,52515,478,2,20,5,0,0,0,,,1,1,,,0
1252967186,52516,6,e,21,6,0,0,0,,,2,0,,,0
1252968308,108107,364,1,1,1,0,0,0,,,3,1,,,0
1252968308,108108,239,1,2,1,0,0,0,,,16,1,,,0
1252968308,108109,209,1,3,1,0,0,0,,,11,1,,,0
1252968308,108110,194,1,4,1,0,0,0,,,11,1,,,0
1252968308,108111,290,1,5,1,0,0,0,,,2,0,,Acoustic.,0
1252968308,108112,215,1,6,1,0,0,0,,,3,1,,,0
1252968308,108113,588,1,7,2,0,0,0,,,9,1,,,0
1252968308,108114,36,1,8,2,0,0,0,,,9,0,,,0
1252968308,108115,588,1,9,1,0,0,0,,,0,1,,,0
1252968308,108116,483,1,10,2,0,0,0,,,2,1,,,0
1252968308,108117,690,1,11,4,0,0,0,,,3,1,,,0
1252968308,108118,613,2,12,2,0,0,0,,,6,0,,,0
1252968308,108119,307,2,13,2,0,0,0,,,5,1,,,0
1252968308,108120,525,2,14,2,0,0,0,,,3,1,,,0
1252968308,108121,250,2,15,1,0,0,0,,,5,1,,,0
1252968308,108122,64,2,16,1,0,0,0,,,3,1,,,0
1252968308,108123,191,2,17,1,0,0,0,,,99,1,,Fish on acoustic guitar.,0
1252968308,108124,546,2,18,1,0,0,0,,,3,0,,,0
1252968308,108125,529,2,19,1,0,0,0,,,3,1,,,0
1252968308,108126,603,2,20,5,0,0,0,,,5,1,,,0
1252968308,108127,472,e,21,6,0,0,0,,,12,0,,,0
1252968571,52925,110,1,1,1,0,0,0,,,4,1,,,0
1252968571,52926,245,1,2,1,0,0,0,,,8,1,,,0
1252968571,52927,210,1,3,1,0,0,0,,,2,1,,,0
1252968571,52928,582,1,4,2,0,0,0,,,11,1,,,0
1252968571,52929,507,1,5,1,0,0,0,,,11,1,,,0
1252968571,52930,106,1,6,1,0,0,0,,,2,1,,,0
1252968571,52931,542,1,7,2,0,0,0,,,4,1,,,0
1252968571,52932,161,1,8,1,0,0,0,,,4,1,,,0
1252968571,52933,10,1,9,1,0,0,0,,,2,1,,,0
1252968571,52934,318,1,10,2,0,0,0,,,8,1,,,0
1252968571,52935,545,1,11,4,0,0,0,,,4,1,,,0
1252968571,52936,21,2,12,2,0,0,0,,,4,0,,,0
1252968571,52937,479,2,13,1,0,0,0,,,3,1,,,0
1252968571,52938,126,2,14,2,0,0,0,,,43,1,,,0
1252968571,52939,695,2,15,2,0,0,0,,,43,1,,,0
1252968571,52940,490,2,16,2,0,0,0,,,3,1,,,0
1252968571,52941,108,2,17,2,0,0,0,,,3,1,,,0
1252968571,52942,148,2,18,1,0,0,1,"A much more exploratory version than most Fall '95 ""Bowies,"" which despite being very well played and intense, stick pretty close to the basic theme.",,2,1,,,0
1252968571,52943,338,2,19,1,0,0,0,,,15,1,,,0
1252968571,52944,24,2,20,5,0,0,0,,,3,0,,,0
1252968571,52945,661,e,21,6,0,0,0,,,8,0,,,0
1252969370,53016,686,1,1,1,0,0,0,,,5,0,,,0
1252969370,53017,538,1,2,1,0,0,0,,,3,1,,,0
1252969370,53018,64,1,3,1,0,0,0,,,2,1,,,0
1252969370,53019,455,1,4,1,0,0,0,,,4,1,,No whistling.,0
1252969370,53020,290,1,5,1,0,0,0,,,2,0,,Acoustic; without microphones.,0
1252969370,53021,462,1,6,2,0,0,0,,,3,1,,,0
1252969370,53022,215,1,7,1,0,0,0,,,2,1,,,0
1252969370,53023,586,1,8,1,0,0,0,,,3,1,,,0
1252969370,53024,483,1,9,4,0,0,0,,,2,1,,,0
1252969370,53025,438,2,10,2,0,0,0,,,3,1,,,0
1252969370,53026,364,2,11,1,0,0,0,,,2,1,,,0
1252969370,53027,609,2,12,1,0,0,0,,,3,1,,,0
1252969370,53028,404,2,13,2,0,0,0,,,14,1,,,0
1252969370,53029,627,2,14,2,0,0,1,"Even more crazy and chaotic of a jam than normal for ""Tweezer.""  Jam reaches a good peak, cools way down, but then climbs and climbs and reaches an excellent peak beore concluding in a mellow way and seguing into Keyboard Army. (there's no return to the normal coda)",,6,1,,,0
1252969370,53030,321,2,15,2,0,0,0,,,3,1,,,0
1252969370,53031,544,2,16,2,0,0,0,,,4,0,,,0
1252969370,53032,696,2,17,1,0,0,0,,,4,0,,,0
1252969370,53033,512,2,18,5,0,0,0,,,3,1,,,0
1252969370,53034,255,e,19,1,0,0,0,,,3,0,,Without microphones.,0
1252969370,53035,6,e,20,6,0,0,0,,,3,0,,,0
1252969555,53134,318,1,1,1,0,0,0,,,2,1,,,0
1252969555,53135,240,1,2,2,0,0,0,,,10,1,,,0
1252969555,53136,210,1,3,2,0,0,0,,,2,1,,,0
1252969555,53137,392,1,4,1,0,0,0,,,12,1,,,0
1252969555,53138,440,1,5,1,0,0,1,"Very solid ""Possum"" with building tension and moderate dissonance. Great variation and trilling by Trey, and a sweet peak.",,8,1,,,0
1252969555,53139,590,1,6,1,0,0,0,,,21,1,,,0
1252969555,53140,10,1,7,1,0,0,0,,,2,1,,,0
1252969555,53141,679,1,8,2,0,0,0,,,4,1,,,0
1252969555,53142,478,1,9,4,0,0,0,,,4,1,,,0
1252969555,53143,359,2,10,1,0,0,0,,,10,1,,,0
1252969555,53144,106,2,11,1,0,0,0,,,2,1,,,0
1252969555,53145,529,2,12,1,0,0,1,"Just a good solid, improvisational and well played version with tension, pulsing rhythm, and a creative ending section too.",,3,1,,,0
1252969555,53146,542,2,13,1,0,0,0,,,2,1,,,0
1252969555,53147,307,2,14,2,0,0,1,"Although Page dominated, the jam has contributions from all band members in a somewhat dissonant, but atypically melodic, and chilling, version. ",,3,1,,,0
1252969555,53148,130,2,15,2,0,0,0,,,12,1,,,0
1252969555,53149,213,2,16,1,0,0,0,,,24,0,,,0
1252969555,53150,250,2,17,1,0,0,1,"A heartfelt and moving version with beautiful soloing by Trey, who briefly plays without amplification. Then the jam builds to a powerful '95 peak, but is unfinished with a crazy crescendo of sound instead of the closing refrain.",,3,1,,Trey briefly played unamplified. Unfinished.,0
1252969555,53151,546,2,18,5,0,0,0,,,3,0,,,0
1252969555,53152,199,e,19,6,0,0,0,,,7,0,,,0
1252969746,53318,8,1,1,1,0,0,0,,,7,1,,,0
1252969746,53319,153,1,2,1,0,0,0,,,98,1,,,0
1252969746,53320,525,1,3,2,0,0,0,,,4,1,,,0
1252969746,53321,683,1,4,1,0,0,0,,,5,1,,,0
1252969746,53322,455,1,5,1,0,0,0,,,2,1,,No whistling.,0
1252969746,53323,290,1,6,1,0,0,0,,,2,0,,Acoustic.,0
1252969746,53324,442,1,7,1,0,0,0,,,12,1,,,0
1252969746,53325,632,1,8,1,0,0,0,,,6,0,,,0
1252969746,53326,215,1,9,4,0,0,0,,,2,1,,,0
1252969746,53327,321,2,10,1,0,0,0,,,2,1,,,0
1252969746,53328,106,2,11,1,0,0,0,,,1,1,,,0
1252969746,53329,613,2,12,2,0,0,0,,,4,0,,,0
1252969746,53330,686,2,13,1,0,0,0,,,2,0,,,0
1252969746,53331,483,2,14,1,0,0,0,,,2,1,,,0
1252969746,53332,690,2,15,1,0,0,0,,,4,1,,,0
1252969746,53333,544,2,16,2,0,0,0,,,2,0,,,0
1252969746,53334,696,2,17,1,0,0,0,,,2,0,,,0
1252969746,53335,163,2,18,1,0,0,0,,,16,1,,,0
1252969746,53336,148,2,19,1,0,0,0,,,3,1,,,0
1252969746,53337,321,2,20,5,0,0,0,,,0,1,,,0
1252969746,53338,84,e,21,1,0,0,0,,,12,1,,,0
1252969746,53339,472,e,22,6,0,0,0,,,4,0,,,0
1252970055,144580,538,1,1,1,0,0,0,,,3,1,,,0
1252970055,144581,593,1,2,2,0,0,0,,,26,0,,,0
1252970055,144582,108,1,3,2,0,0,0,,,4,1,,,0
1252970055,144583,161,1,4,1,0,0,1,"A somewhat unusual approach by Trey makes for a different and interesting version. Being 1995, it's also very well played.",,4,1,,,0
1252970055,144584,297,1,5,1,0,0,0,,,7,1,,,0
1252970055,144585,210,1,6,1,0,0,0,,,2,1,,,0
1252970055,144586,10,1,7,1,0,0,0,,,2,1,,,0
1252970055,144587,318,1,8,1,0,0,0,,,2,1,,,0
1252970055,144588,483,1,9,4,0,0,0,,,1,1,,,0
1252970055,144589,440,2,10,2,0,0,1,"Outstanding version with the jam based loosely on ""You Don't Love Me"" (Willie Cobbs, popularized by the Allman Bros.) - listen from 4:25 - 4:41, 6:15 - 6:30, and 8:56 - 9:03 for teases. ""DEG"" and ""Johnny B. Goode"" teases as well.",,2,1,,,0
1252970055,144590,48,2,11,1,0,0,1,"First of several exploratory, rocking, and improvisational '95 ""Gins."" This one even has some early funk sounds from Page.",,6,1,,,0
1252970055,144591,392,2,12,1,0,0,0,,,2,1,,,0
1252970055,144592,381,2,13,3,0,0,1,"A great 1st jam includes different melodic material from Trey, and grows tense and dissonant as it progresses. The 2nd jam begins with a swirling, rocking tempest, grows spacey, and then some rhythmic low-key, Page-led exploration emerges from the haze.",,7,1,,,0
1252970055,144593,365,2,14,2,0,0,0,,,24,1,,,0
1252970055,144594,653,2,15,3,0,0,0,,,7,1,,Unfinished.,0
1252970055,144595,345,2,16,1,0,0,0,,,6,1,,,0
1252970055,144596,545,2,17,3,0,0,0,,,4,1,,Unfinished.,0
1252970055,144597,140,2,18,1,0,0,0,,,198,0,,,0
1252970055,144598,255,2,19,1,0,0,0,,,3,0,,,0
1252970055,144599,6,2,20,5,0,0,0,,,3,0,,,0
1252970055,144600,110,e,21,6,0,0,0,,,4,1,,,0
1252970210,21140,686,1,1,1,0,0,0,,,2,0,,,0
1252970210,21141,21,1,2,2,0,0,0,,,5,0,,,0
1252970210,21142,364,1,3,1,0,0,0,,,4,1,,,0
1252970210,21143,64,1,4,1,0,0,0,,,4,1,,,0
1252970210,21144,290,1,5,1,0,0,0,,,2,0,,Acoustic; without microphones.,0
1252970210,21145,442,1,6,1,0,0,0,,,2,1,,,0
1252970210,21146,529,1,7,1,0,0,0,,,3,1,,,0
1252970210,21147,208,1,8,1,0,0,0,,,17,1,,,0
1252970210,21148,337,1,9,4,0,0,0,,,985,0,,Phish debut.,0
1252970210,21149,622,2,10,1,0,0,0,,,100,1,,,0
1252970210,21150,632,2,11,1,0,0,0,,,2,0,,,0
1252970210,21151,609,2,12,3,0,0,1,"Beautifully played, straightforward version is augmented with a percussive, dissonant ending section. -&gt; to &quot;Wilson.&quot;",,4,1,,,0
1252970210,21152,679,2,13,3,0,0,0,,,3,1,,,0
1252970210,21153,478,2,14,2,0,0,0,,,3,1,,,0
1252970210,21154,321,2,15,1,0,0,0,,,2,1,,,0
1252970210,21155,586,2,16,1,0,0,0,,,4,1,,,0
1252970210,21156,661,2,17,1,0,0,0,,,5,0,,,0
1252970210,21157,546,2,18,1,0,0,0,,,3,0,,Without microphones.,0
1252970210,21158,603,2,19,5,0,0,0,,,6,1,,,0
1252970210,21159,79,e,20,6,0,0,0,,,20,0,,,0
1252971590,59123,8,1,1,1,0,0,0,,,3,1,Dog Log,,0
1252971590,59124,106,1,2,1,0,0,0,,,3,1,Dog Log,,0
1252971590,59125,325,1,3,2,0,0,0,,,76,1,Dog Log,,0
1252971590,59126,215,1,4,1,0,0,0,,,3,1,Dog Log,,0
1252971590,59127,525,1,5,2,0,0,0,,,3,1,Dog Log,,0
1252971590,59128,538,1,6,3,0,0,1,"Some cool quiet playing early on, then the jam veers away from the norm into some deep exploration. A different animal than the creatures from '93 - '94. No big peak, instead the jam dissipates with a -> to ""Catapult.""",,2,1,Dog Log,,0
1252971590,59129,107,1,7,1,0,0,0,,,27,1,Dog Log,,0
1252971590,59130,10,1,8,1,0,0,0,,,2,1,Dog Log,,0
1252971590,59131,307,1,9,2,0,0,1,Features a spacey and psychedelic jam.,,4,1,Dog Log,,0
1252971590,59132,562,1,10,1,0,0,0,,,8,1,Dog Log,,0
1252971590,59133,479,1,11,4,0,0,1,"Quickly gets beyond ""Jim"" into a driving, percussive and intense jam.",,6,1,Dog Log,,0
1252971590,59134,455,2,12,1,0,0,1,"Great ""Reba"" not far removed from some of 1994's finest (10/18; 10/26). Expansive and far-ranging, the band plays quietly and patiently, covering a lot of ground, and working as one to incorporate calculated, dynamic melodies, and extended passages of sustained grace.",,3,1,Dog Log,No whistling.,0
1252971590,59135,462,2,13,1,0,0,0,,,5,1,Dog Log,,0
1252971590,59136,690,2,14,1,0,0,1,"With Medeski, Martin & Wood! (no B&D, no VJ)",,3,1,Dog Log,"John Medeski on keyboards, Billy Martin on Fish's drums, Chris Wood on one-string stand up bass with a bow, Dominic Placco on trumpet, Trey on guitar and mini drum set, Mike on bass and some kind of horn at end of jam, Fish on vacuum and trombone.",0
